'id_car_model','id_car_make','name','date_create','date_update','id_car_type'
'20119','73','CX20','1463096540','1524672416','1'
'20120','73','Family','1463096540','1524672416','1'
'20121','73','Freema','1463096540','1524672416','1'
'20122','73','Fstar','1463096540','1524672416','1'
'20123','73','H2','1463096540','1524672416','1'
'20124','73','M11','1463096540','1524672416','1'
'20125','73','M6','1463096540','1524672416','1'
'20126','73','M8','1463096540','1524672416','1'
'20127','73','S3','1463096540','1524672417','1'
'20128','73','S7','1463096540','1524672417','1'
'20129','74','Lancer','1463096541','1472682140','1'
'20130','74','Pajero','1463096541','1472682141','1'
'20131','75','Adventra','1463096542','1524672417','1'
'20132','75','Barina Spark','1463096542','1524672418','1'
'20133','75','Belmont','1463096542','1524672418','1'
'20134','75','Berlina','1463096542','1524672418','1'
'20135','75','Brougham','1463096542','1524672418','1'
'20136','75','Camira','1463096542','1524672418','1'
'20137','75','Captiva','1463096542','1524672418','1'
'20138','75','Colorado','1463096542','1524672418','1'
'20139','75','Crewman','1463096542','1524672418','1'
'20140','75','Drover','1463096542','1524672418','1'
'20141','75','Epica','1463096542','1524672418','1'
'20142','75','Gemini','1463096542','1524672419','1'
'20143','75','Kingswood','1463096542','1524672419','1'
'20144','75','Malibu','1463096542','1524672419','1'
'20145','75','Monterey','1463096542','1524672419','1'
'20147','75','Piazza','1463096542','1524672419','1'
'20148','75','Sandman','1463096542','1524672419','1'
'20149','75','Tigra','1463096542','1524672419','1'
'20150','75','Torana','1463096542','1524672420','1'
'20151','75','Viva','1463096542','1524672420','1'
'20152','75','Volt','1463096543','1524672420','1'
'20153','76','1300','1463096545','1524672420','1'
'20154','76','145','1463096545','1524672420','1'
'20155','76','Amaze','1463096545','1524672421','1'
'20156','76','Ballade','1463096545','1524672421','1'
'20157','76','Brio','1463096545','1524672421','1'
'20158','76','Ciimo','1463096545','1524672421','1'
'20159','76','Crider','1463096545','1524672422','1'
'20160','76','Fit Shuttle','1463096545','1472682141','1'
'20161','76','Lagreat','1463096545','1524672426','1'
'20162','76','Mobilio Spike','1463096545','1472682142','1'
'20163','76','MR-V','1463096545','1524672427','1'
'20164','76','N360','1463096545','1524672427','1'
'20165','76','N600','1463096545','1524672427','1'
'20166','76','N Box','1463096545','1524672427','1'
'20167','76','N-One','1463096545','1524672427','1'
'20168','76','Quintet','1463096545','1524672429','1'
'20169','76','S500','1463096545','1524672429','1'
'20170','76','S600','1463096545','1524672429','1'
'20171','76','S800','1463096545','1524672430','1'
'20172','76','Spirior','1463096545','1524672430','1'
'20173','77','Santa Fe','1463096546','1524672432','1'
'20174','79','Amica','1463096549','1472682142','1'
'20175','79','Atos Prime','1463096549','1472682142','1'
'20176','79','Atoz','1463096549','1472682143','1'
'20177','79','Avega','1463096549','1472682144','1'
'20178','79','Azera','1463096549','1472682144','1'
'20180','79','Brio','1463096549','1524672434','1'
'20181','79','Click','1463096549','1472682144','1'
'20182','79','Elantra GT','1463096549','1524672435','1'
'20183','79','Elantra Touring','1463096549','1472682148','1'
'20184','79','Eon','1463096549','1472682149','1'
'20186','79','H-100','1463096549','1472682149','1'
'20189','79','HB20','1463096549','1472682150','1'
'20192','79','i25','1463096549','1524672438','1'
'20193','79','i45','1463096549','1472682243','1'
'20197','79','Langdong','1463096549','1472682182','1'
'20201','79','Presto','1463096549','1472682244','1'
'20202','79','Rohens','1463096549','1472682244','1'
'20203','79','Santro','1463096549','1524672440','1'
'20204','79','Santro Xing','1463096549','1524672440','1'
'20206','79','S-Coupe','1463096549','1472682245','1'
'20208','79','Sonica','1463096550','1472682245','1'
'20210','79','TB','1463096550','1472682246','1'
'20211','79','TQ','1463096550','1472682246','1'
'20212','79','Trajet XG','1463096550','1472682247','1'
'20214','80','I-Series','1463096550','1472682248','1'
'20215','81','Small','1463096551','1472682248','1'
'20216','83','Bardo','1463096553','1524672446','1'
'20217','83','Dena','1463096553','1524672446','1'
'20218','83','Runna','1463096553','1524672446','1'
'20219','83','Sarir','1463096553','1472682248','1'
'20220','85','117','1463096554','1524672447','1'
'20221','85','Alterra','1463096554','1524672447','1'
'20222','85','Bellel','1463096554','1524672447','1'
'20223','85','Bellett','1463096554','1524672448','1'
'20224','85','Campo','1463096554','1524672448','1'
'20225','85','Como','1463096554','1524672448','1'
'20226','85','Crosswind','1463096554','1524672448','1'
'20227','85','Fargo','1463096554','1472682258','1'
'20228','85','Florian','1463096554','1524672448','1'
'20229','85','Fuego','1463096554','1524672448','1'
'20230','85','I-Mark','1463096554','1524672449','1'
'20231','85','i-Series','1463096554','1524672449','1'
'20232','85','Midi','1463096554','1524672449','1'
'20234','85','Oasis','1463096554','1524672449','1'
'20235','85','Panther','1463096554','1524672449','1'
'20236','85','Statesman de Ville','1463096554','1524672450','1'
'20237','85','Wasp','1463096554','1524672450','1'
'20238','85','WFR','1463096554','1524672450','1'
'20241','88','240/340','1463096557','1524672451','1'
'20242','88','420','1463096557','1524672451','1'
'20243','88','Mark','1463096557','1524672452','1'
'20244','88','SS','1463096557','1524672452','1'
'20245','89','2500','1463096557','1524672453','1'
'20246','89','Comanche','1463096557','1524672453','1'
'20247','89','Commando','1463096557','1524672453','1'
'20248','89','Gladiator','1463096557','1524672454','1'
'20250','91','Baowei','1463096558','1524672455','1'
'20255','91','X6','1463096558','1472682262','1'
'20256','91','Yuhu','1463096558','1524672455','1'
'20257','91','Yusheng','1463096558','1524672455','1'
'20258','92','Amanti','1463096560','1472682263','1'
'20261','92','Brisa','1463096560','1472682264','1'
'20262','92','Carstar','1463096560','1472682264','1'
'20263','92','Credos','1463096560','1472682363','1'
'20264','92','Forte','1463096560','1472682484','1'
'20270','92','Lotze','1463096560','1472682387','1'
'20271','92','Mohave','1463096560','1472682387','1'
'20272','92','Morning','1463096560','1472682387','1'
'20273','92','Parktown','1463096560','1472682388','1'
'20275','92','Rondo','1463096560','1472682392','1'
'20276','92','Towner','1463096560','1472682392','1'
'20277','93','CCXR','1463096561','1524672460','1'
'20278','95','350GT','1463096562','1524672461','1'
'20279','95','400GT','1463096562','1524672461','1'
'20280','95','Islero','1463096562','1524672462','1'
'20281','95','Miura','1463096562','1524672462','1'
'20282','95','Silhouette','1463096562','1524672462','1'
'20283','96','2000','1463096563','1524672463','1'
'20284','96','Appia','1463096563','1524672463','1'
'20285','96','Aurelia','1463096563','1524672463','1'
'20286','96','Flaminia','1463096563','1524672464','1'
'20287','96','Scorpion','1463096563','1524672465','1'
'20288','96','Stratos HF','1463096563','1524672465','1'
'20289','96','Y','1463096563','1472682392','1'
'20293','101','Foison','1463096583','1524672469','1'
'20295','102','Blackwood','1463096584','1524672470','1'
'20296','102','Capri','1463096584','1524672470','1'
'20297','102','Continental Mark Series','1463096584','1472682393','1'
'20298','102','Cosmopolitan','1463096584','1524672470','1'
'20299','102','Custom','1463096584','1524672471','1'
'20300','102','K-Series','1463096584','1524672471','1'
'20301','102','Premiere','1463096584','1524672472','1'
'20302','102','Versailles','1463096584','1524672472','1'
'20303','102','Zephyr','1463096584','1524672472','1'
'20304','103','2-Eleven','1463096585','1524672472','1'
'20305','103','7','1463096585','1524672472','1'
'20306','103','Carlton','1463096585','1524672472','1'
'20307','103','Omega','1463096585','1524672473','1'
'20308','106','MM 775','1463096588','1524672474','1'
'20309','108','Berlinetta','1463096590','1472682393','1'
'20310','108','RoadSter','1463096590','1472682484','1'
'20311','111','3500 GT','1463096593','1524672477','1'
'20312','111','Coupe','1463096593','1472682418','1'
'20313','111','GranCabrio','1463096593','1472682418','1'
'20314','111','GranSport','1463096593','1472682419','1'
'20315','111','Mistral','1463096593','1524672478','1'
'20316','111','Racing','1463096593','1524672479','1'
'20317','111','Sebring','1463096593','1524672479','1'
'20318','111','Spyder','1463096593','1472682419','1'
'20319','112','Zeppelin','1463096593','1524672479','1'
'20320','113','808','1463096595','1524439199','1'
'20321','113','Allegro','1463096595','1524439201','1'
'20322','113','Bongo Brawny','1463096595','1524439206','1'
'20323','113','Bravo','1463096595','1524439208','1'
'20324','113','Chantez','1463096595','1524439211','1'
'20325','113','Clef','1463096595','1524439211','1'
'20326','113','Drifter','1463096595','1524439217','1'
'20327','113','Etude','1463096595','1524439218','1'
'20328','113','Flair','1463096595','1472682419','1'
'20329','113','Flair Wagon','1463096595','1524439222','1'
'20330','113','GLC','1463096595','1524439223','1'
'20331','113','Levante','1463096595','1472682420','1'
'20332','113','Miata','1463096595','1524439225','1'
'20333','113','Montrose','1463096595','1524439227','1'
'20334','113','Porter','1463096595','1524439231','1'
'20335','113','Porter Cab','1463096595','1524439231','1'
'20336','113','R100','1463096595','1524439235','1'
'20337','113','R360','1463096595','1524439235','1'
'20338','113','Roadpacer AP','1463096595','1524439236','1'
'20339','113','RX-2','1463096595','1524439238','1'
'20340','113','RX-5','1463096595','1524439238','1'
'20342','116','A-class','1463096600','1472682484','1'
'20343','116','B-class','1463096600','1472682842','1'
'20344','116','CLA-class','1463096600','1472682509','1'
'20345','116','CLC-class','1463096600','1472682509','1'
'20346','116','CLK-class','1463096600','1472682509','1'
'20347','116','CLS-class','1463096600','1472682510','1'
'20348','116','CL-class','1463096600','1472682510','1'
'20349','116','C-class','1463096600','1472682511','1'
'20350','116','E-class','1463096600','1472682511','1'
'20351','116','GLA-class','1463096600','1472682511','1'
'20352','116','GLK-class','1463096600','1472682843','1'
'20353','116','GLS-class','1463096600','1500581248','1'
'20354','116','GL-class','1463096600','1472682729','1'
'20355','116','G-class','1463096600','1472682729','1'
'20357','116','M-class','1463096600','1472682730','1'
'20358','116','R-class','1463096600','1472682626','1'
'20359','116','SLC-class','1463096600','1500581248','1'
'20360','116','SLK-class','1463096600','1472682627','1'
'20361','116','SLR-class','1463096600','1472682630','1'
'20362','116','SL-class','1463096600','1472682631','1'
'20364','116','S-class','1463096600','1472682640','1'
'20367','116','Type 300','1463096600','1524439324','1'
'20370','116','V-class','1463096600','1472682730','1'
'20371','117','Bobcat','1463096602','1524439324','1'
'20372','117','Colony Park','1463096602','1524439324','1'
'20373','117','Comet','1463096602','1524439325','1'
'20374','117','Commuter','1463096602','1524439325','1'
'20375','117','Custom','1463096602','1524439325','1'
'20376','117','Cyclone','1463096602','1524439325','1'
'20377','117','LN7','1463096602','1524439325','1'
'20378','117','Lynx','1463096602','1524439325','1'
'20379','117','M-47','1463096602','1524439325','1'
'20380','117','Medalist','1463096602','1524439326','1'
'20381','117','Meteor','1463096602','1524439326','1'
'20382','117','Monarch','1463096602','1524439326','1'
'20383','117','Montclair','1463096602','1524439326','1'
'20384','117','Park Lane','1463096602','1524439326','1'
'20385','117','S-55','1463096602','1524439326','1'
'20386','117','Turnpike Cruiser','1463096602','1524439327','1'
'20387','117','Voyager','1463096602','1524439327','1'
'20388','117','Zephyr','1463096602','1524439327','1'
'20389','119','1100/1300','1463096603','1524439327','1'
'20390','119','750','1463096603','1472682730','1'
'20391','119','A','1463096603','1524439328','1'
'20392','119','C','1463096603','1524439328','1'
'20393','119','Magnette','1463096603','1524439328','1'
'20394','122','Cooper','1463096605','1472682740','1'
'20395','122','Cooper S','1463096605','1472682740','1'
'20397','122','One','1463096605','1472682741','1'
'20398','123','380','1463096607','1524439330','1'
'20399','123','Adventure','1463096607','1524439330','1'
'20402','123','Expo','1463096607','1524439332','1'
'20403','123','Freeca','1463096607','1524439332','1'
'20405','123','Galant Fortis','1463096607','1524439332','1'
'20406','123','Grunder','1463096607','1524439332','1'
'20407','123','L100','1463096607','1524439333','1'
'20408','123','L300','1463096607','1524439333','1'
'20409','123','L400','1463096607','1524439333','1'
'20411','123','Magna','1463096607','1524439334','1'
'20412','123','Magnum','1463096607','1524439334','1'
'20413','123','Maven','1463096607','1524439334','1'
'20414','123','Mighty Max','1463096607','1524439334','1'
'20415','123','Montero iO','1463096607','1524439334','1'
'20416','123','Nimbus','1463096607','1524439334','1'
'20417','123','Pinin','1463096607','1524439335','1'
'20418','123','Precis','1463096607','1524439335','1'
'20419','123','Savrin','1463096607','1524439336','1'
'20420','123','Scorpion','1463096607','1524439336','1'
'20421','123','Shogun Pinin','1463096607','1524439336','1'
'20422','123','Shogun Sport','1463096607','1524439336','1'
'20423','123','Towny','1463096607','1524439337','1'
'20424','123','Verada','1463096607','1524439337','1'
'20425','123','Warrior','1463096607','1524439337','1'
'20426','123','Zinger','1463096607','1524439337','1'
'20427','124','Classic Type F','1463096608','1524439339','1'
'20428','127','70','1463096612','1524439353','1'
'20429','127','Altra','1463096612','1472682742','1'
'20430','127','Aprio','1463096612','1472682742','1'
'20433','127','Auster','1463096612','1472682742','1'
'20434','127','Axxess','1463096612','1524439362','1'
'20437','127','Cherry Cab','1463096612','1524439369','1'
'20438','127','Dayz','1463096612','1524439373','1'
'20440','127','Frontier','1463096612','1472682753','1'
'20441','127','Gazelle','1463096612','1472682753','1'
'20442','127','Hardbody','1463096612','1472682843','1'
'20443','127','Hikari','1463096612','1524439383','1'
'20444','127','Homy','1463096612','1472682844','1'
'20445','127','Hustler','1463096612','1524439384','1'
'20446','127','Hypermini','1463096612','1524439385','1'
'20448','127','Junior','1463096612','1524439387','1'
'20449','127','Kix','1463096612','1472682805','1'
'20451','127','Latio','1463096612','1472682845','1'
'20452','127','Laurel Spirit','1463096612','1472682845','1'
'20453','127','Liberta Villa','1463096612','1524439396','1'
'20454','127','Livina','1463096612','1472682845','1'
'20455','127','Multi','1463096612','1524439403','1'
'20456','127','NP200','1463096612','1472682846','1'
'20457','127','NV350','1463096612','1472682846','1'
'20459','127','Paladin','1463096612','1472682847','1'
'20460','127','Pick UP','1463096612','1472682847','1'
'20461','127','Pintara','1463096612','1524439417','1'
'20462','127','Platina','1463096612','1472682848','1'
'20464','127','Tsuru','1463096613','1524439444','1'
'20465','127','Violet','1463096613','1472682849','1'
'20466','127','Violet Liberta','1463096613','1472682849','1'
'20467','129','88','1463096614','1472682849','1'
'20468','129','Delta 88','1463096614','1524439458','1'
'20469','129','Deluxe 88','1463096614','1524439459','1'
'20470','129','Dynamic 88','1463096614','1524439460','1'
'20471','129','Super 88','1463096614','1524439462','1'
'20472','130','Arena','1463096615','1524439468','1'
'20473','130','Bedford Blitz','1463096615','1524439470','1'
'20474','130','Blazer','1463096615','1524439471','1'
'20475','130','Cabrio','1463096615','1472682853','1'
'20476','130','Calais','1463096615','1524439473','1'
'20478','130','Super 6','1463096615','1472682854','1'
'20479','134','Nippa','1463096618','1472682854','1'
'20480','135','302','1463096620','1524439522','1'
'20481','135','401','1463096620','1524439528','1'
'20483','135','Hoggar','1463096620','1524439543','1'
'20486','135','Pars','1463096620','1524439545','1'
'20487','135','Persia','1463096620','1524439546','1'
'20488','135','Roa','1463096620','1524439548','1'
'20489','138','Acadian','1463096622','1524439560','1'
'20490','138','Astre','1463096622','1524439562','1'
'20491','138','Chieftain','1463096622','1524439565','1'
'20492','138','Executive','1463096622','1524439566','1'
'20493','138','Firefly','1463096622','1524439569','1'
'20494','138','G3','1463096622','1524439569','1'
'20495','138','Grand Safari','1463096622','1524439575','1'
'20496','138','Grand Ville','1463096622','1524439575','1'
'20497','138','Laurentian','1463096622','1524439577','1'
'20498','138','Matiz','1463096622','1524439579','1'
'20499','138','Pathfinder','1463096622','1524439581','1'
'20500','138','Pursuit','1463096622','1524439582','1'
'20501','138','Star Chief','1463096622','1524439584','1'
'20502','138','Strato Chief','1463096622','1524439585','1'
'20503','138','Streamliner','1463096622','1524439585','1'
'20504','138','Sunburst','1463096622','1524439587','1'
'20505','138','Sunrunner','1463096622','1524439589','1'
'20506','138','Super Chief','1463096622','1524439589','1'
'20507','138','Torpedo','1463096622','1524439591','1'
'20508','138','Ventura','1463096622','1524439594','1'
'20509','138','Wave','1463096622','1524439595','1'
'20510','139','912','1463096623','1524439598','1'
'20511','141','Persona 400','1463096625','1503351367','1'
'20512','141','Saloon','1463096625','1472682969','1'
'20513','143','AM4','1463096642','1472682969','1'
'20514','143','AMV','1463096642','1472682970','1'
'20515','147','3','1463096646','1524439637','1'
'20516','147','7','1463096646','1472682970','1'
'20517','147','Alliance','1463096646','1472682971','1'
'20518','147','Celtaquatre','1463096646','1472682971','1'
'20519','147','Colorale','1463096646','1472682972','1'
'20520','147','Express','1463096646','1524439655','1'
'20521','147','Juvaquatre','1463096646','1472682973','1'
'20522','147','Le Car','1463096646','1472682973','1'
'20523','147','Lutecia','1463096646','1472682973','1'
'20527','147','Monaquatre','1463096646','1472682978','1'
'20528','147','Primaquatre','1463096646','1472682979','1'
'20529','147','Pulse','1463096646','1472682979','1'
'20530','147','Scala','1463096646','1472682979','1'
'20531','147','Thalia','1463096646','1472682980','1'
'20532','147','Torino','1463096646','1472682980','1'
'20533','149','Flying Spur','1463096648','1524439695','1'
'20534','149','Silver Spirit','1463096648','1524439702','1'
'20535','151','10','1463096649','1524439709','1'
'20536','151','14','1463096649','1524439710','1'
'20537','151','16','1463096649','1524439711','1'
'20538','151','416i','1463096649','1524439714','1'
'20539','151','CityRover','1463096649','1524439719','1'
'20540','151','Maestro','1463096649','1524439719','1'
'20541','151','Montego','1463096649','1472682981','1'
'20542','151','P3','1463096649','1524439722','1'
'20543','151','P5','1463096649','1524439724','1'
'20544','151','Quintet','1463096649','1524439726','1'
'20545','155','L-Series','1463096653','1472682981','1'
'20546','155','S-Series','1463096653','1472682991','1'
'20547','157','1200/1430 Sport','1463096654','1524439762','1'
'20548','157','124','1463096654','1524439763','1'
'20549','157','127','1463096654','1524439764','1'
'20550','157','128','1463096654','1524439765','1'
'20551','157','131','1463096654','1524439765','1'
'20552','157','132','1463096654','1524439766','1'
'20553','157','1400','1463096654','1524439768','1'
'20554','157','1430','1463096654','1524439769','1'
'20555','157','1500','1463096654','1524439769','1'
'20556','157','600/800','1463096654','1524439770','1'
'20557','157','850','1463096654','1524439771','1'
'20559','157','Panda','1463096654','1524439782','1'
'20560','157','Ritmo','1463096654','1524439783','1'
'20561','158','CEO','1463096655','1524439787','1'
'20562','159','1000 MB','1463096657','1524439792','1'
'20563','159','105/120/130','1463096657','1472682992','1'
'20564','159','1201','1463096657','1524439794','1'
'20565','159','1202','1463096657','1524439795','1'
'20567','159','440/445/450','1463096657','1524439796','1'
'20568','159','Forman','1463096657','1524439800','1'
'20569','159','Garde','1463096657','1524439801','1'
'20570','159','Laura','1463096657','1524439805','1'
'20572','159','VOS','1463096657','1524439810','1'
'20574','165','Korando Turismo','1463096661','1524439825','1'
'20575','165','Tager','1463096661','1524439831','1'
'20576','166','1000','1463096663','1524439834','1'
'20577','166','1500','1463096663','1524439835','1'
'20578','166','Bighorn','1463096663','1524439838','1'
'20579','166','BRAT','1463096663','1524439838','1'
'20580','166','Estratto','1463096663','1524439842','1'
'20581','166','FF-1','1463096663','1524439845','1'
'20582','166','Fiori','1463096663','1524439846','1'
'20583','166','Legacy Lancaster','1463096663','1500590357','1'
'20584','166','Loyale','1463096663','1524439854','1'
'20585','166','Mini Jumbo','1463096663','1524439855','1'
'20586','166','Rex','1463096663','1524439860','1'
'20587','166','Vortex','1463096663','1524439867','1'
'20588','167','APV','1463096664','1524439873','1'
'20589','167','Beidouxing','1463096664','1524439875','1'
'20590','167','Carry','1463096664','1524439876','1'
'20591','167','Cultus','1463096664','1472683051','1'
'20592','167','Cultus Crescent','1463096664','1524439880','1'
'20593','167','Equator','1463096664','1524439880','1'
'20594','167','Esteem','1463096664','1524439883','1'
'20595','167','Forsa','1463096664','1524439885','1'
'20596','167','Fronte','1463096664','1524439886','1'
'20597','167','Fun','1463096664','1524439887','1'
'20598','167','Grand Escudo','1463096664','1524439888','1'
'20599','167','Grand Nomade','1463096664','1524439888','1'
'20600','167','Karimun Estilo','1463096664','1524439892','1'
'20601','167','Khyber','1463096664','1524439894','1'
'20602','167','Lapin','1463096664','1524439896','1'
'20603','167','Margalla','1463096664','1524439898','1'
'20604','167','Mehran','1463096664','1524439899','1'
'20605','167','Mighty Boy','1463096664','1524439899','1'
'20606','167','Potohar','1463096664','1524439902','1'
'20607','167','Santana','1463096664','1524439904','1'
'20608','167','SC100','1463096664','1524439905','1'
'20609','167','Sidekick','1463096664','1524439906','1'
'20610','167','Sierra','1463096664','1524439907','1'
'20611','169','Mint','1463096665','1472683051','1'
'20612','170','Beta','1463096666','1524439927','1'
'20613','170','T600','1463096666','1524439928','1'
'20614','170','T603','1463096666','1524439929','1'
'20615','170','T87','1463096666','1524439931','1'
'20616','173','Chenglong','1463096667','1524439938','1'
'20617','173','Dragon','1463096667','1472683052','1'
'20618','175','Albea','1463096669','1472683052','1'
'20619','175','Brava','1463096669','1472683053','1'
'20620','175','Bravo','1463096669','1472683053','1'
'20621','175','Doblo','1463096669','1472683053','1'
'20622','175','Palio','1463096669','1472683057','1'
'20623','175','Siena','1463096669','1472683057','1'
'20624','175','Tempra','1463096669','1472683058','1'
'20625','175','Tipo','1463096669','1472683058','1'
'20626','175','UNO','1463096669','1472683058','1'
'20627','176','AA','1463096674','1524439954','1'
'20628','176','AB','1463096674','1524439955','1'
'20629','176','AE','1463096674','1524439957','1'
'20630','176','Agya','1463096674','1524439958','1'
'20631','176','Aqua','1463096674','1500590473','1'
'20632','176','Avanza','1463096674','1472683149','1'
'20633','176','Briska','1463096674','1524439974','1'
'20634','176','Carri','1463096674','1524439980','1'
'20635','176','Classic','1463096674','1524439986','1'
'20636','176','Comfort','1463096674','1472683150','1'
'20637','176','Condor','1463096674','1524439987','1'
'20638','176','Corolla Axio','1463096674','1472683110','1'
'20639','176','Corolla Ceres','1463096674','1472683110','1'
'20640','176','Corolla Levin','1463096674','1524439990','1'
'20643','176','Etios','1463096674','1524440003','1'
'20644','176','Kijang','1463096674','1524440017','1'
'20645','176','Lexcen','1463096674','1524440021','1'
'20646','176','Lite Ace Noah','1463096674','1524440022','1'
'20647','176','MasterAce','1463096674','1524440027','1'
'20648','176','MiniAce','1463096674','1524440030','1'
'20649','176','Model F','1463096674','1524440031','1'
'20650','176','MR-S','1463096674','1472683111','1'
'20651','176','Prius a','1463096674','1472683111','1'
'20652','176','Prius Plus','1463096674','1472683112','1'
'20653','176','Publica','1463096674','1524440054','1'
'20654','176','Quantum','1463096674','1524440055','1'
'20655','176','Reiz','1463096674','1524440058','1'
'20656','176','Rukus','1463096674','1472683112','1'
'20657','176','Space Cruiser','1463096674','1524440066','1'
'20658','176','Sports 800','1463096674','1524440068','1'
'20659','176','Stallion','1463096674','1524440072','1'
'20660','176','Stout','1463096674','1524440073','1'
'20661','176','Super','1463096674','1524440075','1'
'20662','176','T100','1463096674','1524440076','1'
'20663','176','Tamaraw FX','1463096674','1524440078','1'
'20664','176','Tarago','1463096674','1524440079','1'
'20665','176','Tazz','1463096674','1524440079','1'
'20666','176','Tiara','1463096674','1524440081','1'
'20668','176','Unser','1463096674','1524440084','1'
'20670','176','Venture','1463096674','1524440088','1'
'20671','176','Vienta','1463096674','1524440092','1'
'20672','176','Will VS','1463096674','1472683113','1'
'20673','176','Zace','1463096674','1524440104','1'
'20674','176','Zelas','1463096674','1472683113','1'
'20675','184','Brasilia','1463096679','1472683113','1'
'20676','184','Citi Golf','1463096679','1472683150','1'
'20677','184','Clasico','1463096679','1472683150','1'
'20678','184','Country Buggy','1463096679','1524440139','1'
'20681','184','Lavida','1463096680','1472683151','1'
'20683','184','Magotan','1463096680','1472683269','1'
'20685','184','Parati','1463096680','1472683173','1'
'20686','184','Quantum','1463096680','1472683174','1'
'20687','184','Rabbit','1463096680','1472683174','1'
'20688','184','Sagitar','1463096680','1472683174','1'
'20689','184','Saveiro','1463096680','1472683175','1'
'20690','184','SP2','1463096680','1472683175','1'
'20691','184','Suran','1463096680','1472683384','1'
'20692','184','Voyage','1463096680','1472683197','1'
'20693','185','340','1463096681','1524440177','1'
'20694','185','360','1463096681','1524440177','1'
'20695','185','Amazon','1463096681','1524440185','1'
'20696','185','Duett','1463096681','1524440187','1'
'20697','185','P1800','1463096681','1524440188','1'
'20698','185','PV444/544','1463096681','1524440189','1'
'20699','185','PV60','1463096681','1524440189','1'
'20700','188','Megabusa','1463096702','1524440206','1'
'20701','189','MF3','1463096703','1482060488','1'
'20702','216','13 Chaika','1463096708','1472683201','1'
'20703','216','14 Chaika','1463096708','1472683201','1'
'20705','216','21 Volga','1463096709','1472683202','1'
'20706','216','24 Volga','1463096709','1472683202','1'
'20707','216','310221 Volga','1463096709','1472683203','1'
'20708','216','31029 Volga','1463096709','1472683203','1'
'20709','216','3102 Volga','1463096709','1472683204','1'
'20710','216','3105 Volga','1463096709','1524440251','1'
'20711','216','31105 Volga','1463096709','1472683291','1'
'20712','216','3110 Volga','1463096709','1472683291','1'
'20719','216','M-1','1463096709','1524440256','1'
'20720','216','M-12 ZiM','1463096709','1472683293','1'
'20721','216','M-20 Pobeda','1463096709','1472683294','1'
'20722','216','Sobol','1463096709','1472683294','1'
'20723','217','Lanos','1463096709','1524440266','1'
'20724','218','110','1463096710','1524440269','1'
'20726','219','21261','1463096711','1519115727','1'
'20727','219','2715','1463096711','1519115728','1'
'20732','223','2315','1463096713','1524440286','1'
'20733','223','2335','1463096713','1524440286','1'
'20734','223','2733','1463096713','1524440287','1'
'20735','223','2734','1463096713','1524440288','1'
'20736','223','431','1463096713','1524440299','1'
'20737','224','Motostroller','1463096714','1524440304','1'
'20743','227','3162 \"Simbir\"','1463096717','1472683297','1'
'20749','227','452','1463096717','1472683300','1'
'20750','291','Roadster V8','1463096718','1472683300','1'
'20751','286','Saloon','1463096720','1472683304','1'
'20752','3749','3000','1463096722','1472683384','1'
'20756','3752','BenBen Mini','1463096724','1472683385','1'
'20757','3752','CS35','1463096724','1524440366','1'
'20758','3753','Ideal','1463096725','1472683385','1'
'20762','3755','MPV','1463096726','1524440370','1'
'20763','3755','MS-6','1463096726','1524440371','1'
'20764','3755','MS-8','1463096726','1524440372','1'
'20765','3755','MS-9','1463096726','1524440372','1'
'20766','3755','RX-7','1463096726','1524440373','1'
'20767','3756','Series V','1463096727','1524440376','1'
'20769','3757','Bliss','1463096728','1524440377','1'
'20770','3757','Dacota','1463096728','1524440378','1'
'20771','3757','Fox','1463096728','1472683390','1'
'20773','3757','Rocky','1463096728','1472683391','1'
'20774','3757','Shuttle','1463096728','1472683401','1'
'20775','3757','Target','1463096728','1472683401','1'
'20776','3757','Vertus','1463096728','1524440382','1'
'20781','3760','Albaycín','1463096731','1524440385','1'
'20782','3761','Alto','1463096731','1472683406','1'
'20783','3761','Chuanqi','1463096731','1472683407','1'
'20784','3761','City Spirit','1463096731','1472683407','1'
'20785','3762','Haise','1463096732','1524440390','1'
'20788','3765','GTB Centenaire','1463096763','1472683408','1'
'20790','3767','522','1463096765','1524440393','1'
'20793','3771','E-Car','1463096766','1472683410','1'
'20794','3772','Maple Hysoul','1463096767','1472683410','1'
'20795','3772','Maple Marindo','1463096767','1472683511','1'
'20797','3774','Sunshine','1463096769','1472683511','1'
'20798','3774','Xingwang','1463096769','1472683512','1'
'20810','129','98','1464649523','1524439454','1'
'20934','35','SS','1468601954','1524672354','1'
'20938','189','GT MF4','1468602129','1524440208','1'
'20939','216','233001 Tigr','1468602132','1524440247','1'
'20941','52','AX3','1471727420','1524672389','1'
'20942','61','Fullback','1471727423','1474069039','1'
'20945','159','Kodiaq','1471727539','1488121652','1'
'20949','52','A30','1474057773','1524672389','1'
'20950','52','A60','1474057773','1524672389','1'
'20951','59','D60','1474057774','1513776522','1'
'20958','184','Dune Buggy','1474057929','1524440141','1'
'20959','3689','R4','1474057947','1498004767','1'
'20961','63','M151','1476917681','1524672405','1'
'20962','64','Sauvana','1476917682','1492649237','1'
'20964','169','Telcoline','1476917789','1519115410','1'
'20965','3756','Series IV','1476917846','1524440375','1'
'20966','101','MyWay','1479513319','1503352025','1'
'20976','282','B21','1479513439','1524440335','1'
'20977','3815','G90','1479513489','1487850388','1'
